Item Name,Count,Last Updated,Worlds
Adamantite Ingot,1,2025-04-07 11:32 AM,Behemoth
Adamantite Nugget,1,2025-04-07 11:28 AM,Leviathan
Adamantite Ore,1,2025-04-07 11:33 AM,Excalibur
Adamantite Rivets,1,2025-04-07 11:29 AM,Leviathan
Adamantoise Green Dye,1,2025-04-07 11:35 AM,Famfrit
Adventuring Pack,1,2025-04-07 11:27 AM,Lamia
Aesthete's Ear Cuffs of Crafting,1,2025-04-07 11:31 AM,Famfrit
Aesthete's Ring of Crafting,1,2025-04-07 11:29 AM,Famfrit
Aetheric Seadragon,1,2025-04-07 11:45 AM,Jenova
Agate Ring of Healing,1,2025-04-07 11:30 AM,Leviathan
Aged Pestle Pieces,1,2025-04-07 11:40 AM,Brynhildr
Ahriman Tears,1,2025-04-07 11:42 AM,Exodus
Ahriman Vase,1,2025-04-07 11:44 AM,Cactuar
Ahriman Wing,1,2025-04-07 11:36 AM,Coeurl
Air-wheeler A9 Identification Key,1,2025-04-07 11:41 AM,Leviathan
Aitiascope Lamp,1,2025-04-07 11:34 AM,Excalibur
Ala Mhigan Burdet,1,2025-04-07 11:43 AM,Midgardsormr
Ala Mhigan Weave,1,2025-04-07 11:33 AM,Cactuar
Alche-mist,1,2025-04-07 11:40 AM,Cactuar
Alchemical Abrasive,1,2025-04-07 11:41 AM,Mateus
Aldgoat Brown Dye,1,2025-04-07 11:38 AM,Balmung
Aldgoat Horn,1,2025-04-07 11:45 AM,Zalera
Alexander Miniature,1,2025-04-07 11:36 AM,Diabolos
Allagan Gold Piece,1,2025-04-07 11:38 AM,Gilgamesh
Allagan Platinum Piece,1,2025-04-07 11:38 AM,Gilgamesh
Allagan Silk,1,2025-04-07 11:41 AM,Sargatanas
Allagan Terminal Beta,1,2025-04-07 11:38 AM,Brynhildr
Allagan Tin Piece,1,2025-04-07 11:37 AM,Gilgamesh
Almasty Fur,1,2025-04-07 11:40 AM,Mateus
Almasty Serge Coat of Aiming,1,2025-04-07 11:34 AM,Leviathan
Almasty Serge Coat of Casting,1,2025-04-07 11:40 AM,Sargatanas
Aloalo Faerie Cushion,1,2025-04-07 11:38 AM,Leviathan
Aloalo Pendant Wall Lamp,1,2025-04-07 11:35 AM,Siren
Aloe,1,2025-04-07 11:40 AM,Cactuar
Alpine Breakfast,1,2025-04-07 11:34 AM,Jenova
Alpine Chair,1,2025-04-07 11:41 AM,Midgardsormr
Alpine Open-air Bath,1,2025-04-07 11:38 AM,Hyperion
Alpine Round Table,1,2025-04-07 11:41 AM,Midgardsormr
Alpine Wall Lantern,1,2025-04-07 11:35 AM,Goblin
Alps Striking Dummy,1,2025-04-07 11:38 AM,Coeurl
Althyk Lavender,1,2025-04-07 11:36 AM,Goblin
Amateur's Hatchet,1,2025-04-07 11:44 AM,Malboro
Ambrosial Water,1,2025-04-07 11:38 AM,Siren
Amdapori Stone,1,2025-04-07 11:36 AM,Goblin
Ametrine,1,2025-04-07 11:35 AM,Famfrit
Ametrine Armillae of Crafting,1,2025-04-07 11:29 AM,Famfrit
Ametrine Bracelet of Aiming,1,2025-04-07 11:41 AM,Goblin
Ametrine Ear Cuffs of Crafting,1,2025-04-07 11:31 AM,Famfrit
Ametrine Necklace of Crafting,1,2025-04-07 11:29 AM,Famfrit
Ametrine Ring of Aiming,1,2025-04-07 11:41 AM,Goblin
Ametrine Ring of Crafting,1,2025-04-07 11:30 AM,Famfrit
Amra,1,2025-04-07 11:43 AM,Mateus
Amynodon Hide,1,2025-04-07 11:39 AM,Mateus
Amynodon Leather,1,2025-04-07 11:34 AM,Jenova
Anagnorisis Painting,1,2025-04-07 11:34 AM,Diabolos
Ancient One,1,2025-04-07 11:39 AM,Brynhildr
Animal Sinew,1,2025-04-07 11:37 AM,Gilgamesh
Antelope Doe Horn,1,2025-04-07 11:40 AM,Leviathan
Antipyretic Orchestrion Roll,1,2025-04-07 11:36 AM,Hyperion
Approved Grade 2 Artisanal Skybuilders' Rock Salt,1,2025-04-07 11:40 AM,Hyperion
Approved Grade 2 Artisanal Skybuilders' Spring Water,1,2025-04-07 11:40 AM,Hyperion
Approved Grade 2 Skybuilders' Umbral Earthcap,1,2025-04-07 11:39 AM,Hyperion
Approved Grade 4 Artisanal Skybuilders' Cloudstone,1,2025-04-07 11:39 AM,Gilgamesh
Approved Grade 4 Artisanal Skybuilders' Silex,1,2025-04-07 11:39 AM,Gilgamesh
Approved Grade 4 Skybuilders' Cotton Boll,1,2025-04-07 11:42 AM,Zalera
Approved Grade 4 Skybuilders' Finest Rock Salt,1,2025-04-07 11:44 AM,Exodus
Approved Grade 4 Skybuilders' Gossamer Cotton Boll,1,2025-04-07 11:44 AM,Exodus
Approved Grade 4 Skybuilders' Mahogany Log,1,2025-04-07 11:45 AM,Excalibur
Approved Grade 4 Skybuilders' Mineral Sand,1,2025-04-07 11:44 AM,Exodus
Approved Grade 4 Skybuilders' Mythrite Sand,1,2025-04-07 11:43 AM,Zalera
Approved Grade 4 Skybuilders' Ragstone,1,2025-04-07 11:44 AM,Exodus
Approved Grade 4 Skybuilders' Sesame,1,2025-04-07 11:41 AM,Zalera
Approved Grade 4 Skybuilders' Truespring Water,1,2025-04-07 11:44 AM,Exodus
Approved Grade 4 Skybuilders' Umbral Flarerock,1,2025-04-07 11:30 AM,Lamia
Approved Grade 4 Skybuilders' Umbral Galewood Branch,1,2025-04-07 11:29 AM,Lamia
Approved Grade 4 Skybuilders' White Cedar Log,1,2025-04-07 11:44 AM,Exodus
Approved Ishgardian Lunch,1,2025-04-07 11:34 AM,Jenova
Arachne Culottes of Healing,1,2025-04-07 11:29 AM,Leviathan
Arachne Robe,1,2025-04-07 11:29 AM,Leviathan
Arachne Shirt of Striking,1,2025-04-07 11:36 AM,Faerie
Arbor Interior Wall,1,2025-04-07 11:39 AM,Midgardsormr
Archaeodemon Horns,1,2025-04-07 11:29 AM,Malboro
Archaeornis Leather,1,2025-04-07 11:42 AM,Ultros
Archaeoskin Gloves of Healing,1,2025-04-07 11:29 AM,Leviathan
Archaeoskin Shoes of Healing,1,2025-04-07 11:29 AM,Leviathan
Archeo Kingdom Armguards of Casting,1,2025-04-07 11:32 AM,Behemoth
Archeo Kingdom Broadsword,1,2025-04-07 11:39 AM,Faerie
Archeo Kingdom Choker of Casting,1,2025-04-07 11:33 AM,Behemoth
Archeo Kingdom Choker of Slaying,1,2025-04-07 11:38 AM,Midgardsormr
Archeo Kingdom Coat of Healing,1,2025-04-07 11:40 AM,Mateus
Archeo Kingdom Codex,1,2025-04-07 11:36 AM,Adamantoise
Archeo Kingdom Cuirass of Fending,1,2025-04-07 11:39 AM,Midgardsormr
Archeo Kingdom Culverin,1,2025-04-07 11:43 AM,Midgardsormr
Archeo Kingdom Earrings of Casting,1,2025-04-07 11:32 AM,Behemoth
Archeo Kingdom Gunblade,1,2025-04-07 11:39 AM,Midgardsormr
Archeo Kingdom Hood of Scouting,1,2025-04-07 11:39 AM,Faerie
Archeo Kingdom Hood of Striking,1,2025-04-07 11:39 AM,Midgardsormr
Archeo Kingdom Milpreves,1,2025-04-07 11:43 AM,Mateus
Archeo Kingdom Patas,1,2025-04-07 11:39 AM,Faerie
Archeo Kingdom Poleyns of Fending,1,2025-04-07 11:44 AM,Hyperion
Archeo Kingdom Poleyns of Striking,1,2025-04-07 11:38 AM,Midgardsormr
Archeo Kingdom Ring of Slaying,1,2025-04-07 11:40 AM,Faerie
Archeo Kingdom Round Brush,1,2025-04-07 11:39 AM,Midgardsormr
Archeo Kingdom Sabatons of Fending,1,2025-04-07 11:39 AM,Adamantoise
Archeo Kingdom Scutum,1,2025-04-07 11:36 AM,Faerie
Archeo Kingdom Shoes of Casting,1,2025-04-07 11:32 AM,Behemoth
Archeo Kingdom Shoes of Striking,1,2025-04-07 11:38 AM,Midgardsormr
Archeo Kingdom Tuck,1,2025-04-07 11:33 AM,Behemoth
Archeo Kingdom Wristband of Aiming,1,2025-04-07 11:29 AM,Excalibur
Archeo Kingdom Wristband of Casting,1,2025-04-07 11:33 AM,Behemoth
Archeo Kingdom Wristband of Slaying,1,2025-04-07 11:33 AM,Lamia
Archon Loaf,1,2025-04-07 11:39 AM,Brynhildr
Argonautica,1,2025-04-07 11:39 AM,Jenova
Armorer's Stall,1,2025-04-07 11:30 AM,Famfrit
Artisan's Spinning Wheel,1,2025-04-07 11:24 AM,Excalibur
Artist's Show Window,1,2025-04-07 11:43 AM,Brynhildr
Ash Cabinet,1,2025-04-07 11:37 AM,Faerie
Ash Diatomite,1,2025-04-07 11:42 AM,Mateus
Ash Lumber,1,2025-04-07 11:36 AM,Exodus
Assassin Fry,1,2025-04-07 11:39 AM,Sargatanas
Assorted Cookies,1,2025-04-07 11:35 AM,Jenova
Assorted Fruit,1,2025-04-07 11:43 AM,Goblin
Astrolabe Clinometer,1,2025-04-07 11:38 AM,Lamia
Astrologicum Star Map,1,2025-04-07 11:35 AM,Goblin
Atrociraptor Leather,1,2025-04-07 11:43 AM,Malboro
Atrociraptor Skin,1,2025-04-07 11:37 AM,Coeurl
Aurelia Polyp,1,2025-04-07 11:39 AM,Gilgamesh
Aurum Regis Crown of Healing,1,2025-04-07 11:39 AM,Faerie
Aurum Regis Earrings of Crafting,1,2025-04-07 11:41 AM,Famfrit
Aurum Regis Ingot,1,2025-04-07 11:37 AM,Hyperion
Aurum Regis Orrery,1,2025-04-07 11:44 AM,Balmung
Aurum Regis Sand,1,2025-04-07 11:38 AM,Hyperion
Avenger Grips,1,2025-04-07 11:36 AM,Sargatanas
Azure Dragoon Portrait,1,2025-04-07 11:34 AM,Excalibur
Azurite Bracelet of Slaying,1,2025-04-07 11:44 AM,Leviathan
Baby Bat,1,2025-04-07 11:42 AM,Midgardsormr
Back Bar,1,2025-04-07 11:33 AM,Siren
Ballroom Etiquette - Ample Appreciation,1,2025-04-07 11:39 AM,Faerie
Ballroom Etiquette - Concealing Meals,1,2025-04-07 11:39 AM,Faerie
Ballroom Etiquette - Dark Entreaty,1,2025-04-07 11:42 AM,Leviathan
Ballroom Etiquette - Emphatic Elucidation,1,2025-04-07 11:39 AM,Faerie
Ballroom Etiquette - Good Will Seeking,1,2025-04-07 11:39 AM,Faerie
Ballroom Etiquette - Humble Triumph,1,2025-04-07 11:39 AM,Faerie
Ballroom Etiquette - Insufficient Petticoats,1,2025-04-07 11:35 AM,Midgardsormr
"Ballroom Etiquette - Next, Godliness",1,2025-04-07 11:43 AM,Adamantoise
Ballroom Etiquette - Scholarly Certitude,1,2025-04-07 11:36 AM,Cactuar
Bamboo Copse,1,2025-04-07 11:35 AM,Cactuar
Bamboo Fence,1,2025-04-07 11:39 AM,Hyperion
Bamboo Planter,1,2025-04-07 11:42 AM,Ultros
Bamboo Stick,1,2025-04-07 11:44 AM,Zalera
Barding of Eternal Darkness,1,2025-04-07 11:44 AM,Midgardsormr
Bareface,1,2025-04-07 11:39 AM,Jenova
Bat Fang,1,2025-04-07 11:35 AM,Behemoth
Bathroom Floor Tiles,1,2025-04-07 11:41 AM,Behemoth
Bathroom Wall Tiles,1,2025-04-07 11:41 AM,Behemoth
Battle Theme from FINAL FANTASY XI Orchestrion Roll,1,2025-04-07 11:41 AM,Midgardsormr
Battle in the Dungeon Orchestrion Roll,1,2025-04-07 11:40 AM,Faerie
Battlecraft Demimateria I,1,2025-04-07 11:41 AM,Zalera
Battledance Materia IX,1,2025-04-07 11:40 AM,Brynhildr
Battledance Materia V,1,2025-04-07 11:43 AM,Faerie
Battledance Materia VIII,1,2025-04-07 11:33 AM,Cactuar
Beak of the Vortex,1,2025-04-07 11:44 AM,Adamantoise
Beatific Vision,1,2025-04-07 11:41 AM,Jenova
Beech Rod,1,2025-04-07 11:40 AM,Goblin
Beet Soup,1,2025-04-07 11:36 AM,Faerie
Belah'dian Glass,1,2025-04-07 11:41 AM,Goblin
Berkanan Sap,1,2025-04-07 11:41 AM,Lamia
Birch Lumber,1,2025-04-07 11:29 AM,Leviathan
Birch Syrup,1,2025-04-07 11:41 AM,Siren
Bismarck's Baleen,1,2025-04-07 11:41 AM,Diabolos
Bismuth Bracelet of Aiming,1,2025-04-07 11:41 AM,Adamantoise
Bismuth Bracelet of Fending,1,2025-04-07 11:36 AM,Goblin
Bismuth Ring of Fending,1,2025-04-07 11:36 AM,Goblin
Black Cosmos Corsage,1,2025-04-07 11:26 AM,Lamia
Black Firesand,1,2025-04-07 11:34 AM,Ultros
Black Hayate,1,2025-04-07 11:38 AM,Siren
Black Limestone,1,2025-04-07 11:43 AM,Mateus
Black Paperflowers,1,2025-04-07 11:39 AM,Adamantoise
Black Star Choker of Aiming,1,2025-04-07 11:37 AM,Cactuar
Black Willow Greatbow,1,2025-04-07 11:45 AM,Faerie
Black Willow Necklace of Slaying,1,2025-04-07 11:35 AM,Gilgamesh
Black Willow Spear,1,2025-04-07 11:40 AM,Gilgamesh
Blackseed Cotton Boll,1,2025-04-07 11:31 AM,Excalibur
Blank Grade 3 Orchestrion Roll,1,2025-04-07 11:29 AM,Famfrit
Blank Riviera Partition,1,2025-04-07 11:36 AM,Goblin
Bloodhempen Brais of Striking,1,2025-04-07 11:45 AM,Balmung
Bloodhempen Chestwrap of Healing,1,2025-04-07 11:35 AM,Diabolos
Bloodhempen Cloth,1,2025-04-07 11:37 AM,Famfrit
Bloodhempen Culottes of Casting,1,2025-04-07 11:45 AM,Balmung
Bloodhempen Trousers of Gathering,1,2025-04-07 11:37 AM,Diabolos
Bloodhempen Yarn,1,2025-04-07 11:37 AM,Famfrit
Blooming Garden Table,1,2025-04-07 11:39 AM,Hyperion
Blue Brightlily Corsage,1,2025-04-07 11:40 AM,Brynhildr
