Item Name,Count,Last Updated,Worlds
Allagan Platinum Piece,1,2025-05-07 07:21 AM,Ultros
Allagan Silk,1,2025-05-07 07:26 AM,Hyperion
Allagan Wootz Nugget,1,2025-05-07 07:17 AM,Mateus
Almasty Serge Headband of Scouting,1,2025-05-07 07:28 AM,Zalera
Almasty Serge Headband of Striking,1,2025-05-07 06:55 AM,Excalibur
Aloe,1,2025-05-07 07:24 AM,Midgardsormr
Alpine Chair,1,2025-05-07 07:30 AM,Sargatanas
Alpine Inner Wall,1,2025-05-07 07:32 AM,Sargatanas
Alpine Parsnip,1,2025-05-07 07:30 AM,Sargatanas
Alpine Round Table,1,2025-05-07 07:20 AM,Ultros
Altered Felt Hat,1,2025-05-07 07:24 AM,Sargatanas
Altered Velveteen Hose,1,2025-05-07 07:29 AM,Goblin
Althyk Lavender Seeds,1,2025-05-07 07:27 AM,Balmung
Alumen,1,2025-05-07 07:20 AM,Ultros
Alzadaal's Treasure Rug,1,2025-05-07 07:11 AM,Zalera
Amber Cloves,1,2025-05-07 07:33 AM,Ultros
Ametrine,1,2025-05-07 07:27 AM,Faerie
Ametrine Bracelet of Healing,1,2025-05-07 07:14 AM,Goblin
Ametrine Bracelet of Slaying,1,2025-05-07 07:30 AM,Exodus
Ametrine Choker of Healing,1,2025-05-07 07:14 AM,Goblin
Ametrine Choker of Slaying,1,2025-05-07 07:29 AM,Exodus
Ametrine Ear Cuffs of Crafting,1,2025-05-07 07:35 AM,Balmung
Ametrine Earrings of Slaying,1,2025-05-07 07:29 AM,Exodus
Ametrine Ring of Healing,1,2025-05-07 07:12 AM,Goblin
Ametrine Ring of Slaying,1,2025-05-07 07:30 AM,Exodus
Amphiptere Skin,1,2025-05-07 07:20 AM,Malboro
Ancient One,1,2025-05-07 07:27 AM,Malboro
Ancient Shackles Orchestrion Roll,1,2025-05-07 07:29 AM,Balmung
Anemos Boots,1,2025-05-07 07:24 AM,Midgardsormr
Anemos Expeditionary's Boots,1,2025-05-07 07:23 AM,Midgardsormr
Anemos Expeditionary's Gloves,1,2025-05-07 07:23 AM,Midgardsormr
Anemos Gloves,1,2025-05-07 07:23 AM,Midgardsormr
Anemos Pot Helm,1,2025-05-07 07:23 AM,Midgardsormr
Angelfish,1,2025-05-07 07:24 AM,Excalibur
Antelope Horn,1,2025-05-07 07:00 AM,Hyperion
Antipyretic Orchestrion Roll,1,2025-05-07 07:26 AM,Cactuar
Antique Leather,1,2025-05-07 07:11 AM,Behemoth
Apologies Orchestrion Roll,1,2025-05-07 07:18 AM,Sargatanas
Apothecary's Workbench,1,2025-05-07 07:19 AM,Diabolos
Apprentice's Practice Materials,1,2025-05-07 07:36 AM,Hyperion
Apprentice's Scythe,1,2025-05-07 07:33 AM,Coeurl
Approved Grade 2 Artisanal Skybuilders' Aurum Regis Sand,1,2025-05-07 07:28 AM,Exodus
Approved Grade 2 Artisanal Skybuilders' Cloudstone,1,2025-05-07 07:24 AM,Exodus
Approved Grade 2 Artisanal Skybuilders' Cotton Boll,1,2025-05-07 07:27 AM,Exodus
Approved Grade 2 Artisanal Skybuilders' Rock Salt,1,2025-05-07 07:27 AM,Exodus
Approved Grade 2 Artisanal Skybuilders' Spring Water,1,2025-05-07 07:27 AM,Exodus
Approved Grade 3 Artisanal Skybuilders' Alumen,1,2025-05-07 07:27 AM,Exodus
Approved Grade 3 Artisanal Skybuilders' Basilisk Egg,1,2025-05-07 07:26 AM,Exodus
Approved Grade 3 Artisanal Skybuilders' Clay,1,2025-05-07 07:26 AM,Exodus
Approved Grade 3 Artisanal Skybuilders' Cloudstone,1,2025-05-07 07:26 AM,Exodus
Approved Grade 3 Artisanal Skybuilders' Granite,1,2025-05-07 07:27 AM,Exodus
Approved Grade 3 Artisanal Skybuilders' Rice,1,2025-05-07 07:27 AM,Exodus
Approved Grade 4 Artisanal Skybuilders' Barbgrass,1,2025-05-07 07:06 AM,Brynhildr
Approved Grade 4 Artisanal Skybuilders' Ice Stalagmite,1,2025-05-07 07:24 AM,Exodus
Approved Grade 4 Skybuilders' Cotton Boll,1,2025-05-07 07:33 AM,Adamantoise
Approved Grade 4 Skybuilders' Gold Ore,1,2025-05-07 07:27 AM,Exodus
Approved Grade 4 Skybuilders' Gossamer Cotton Boll,1,2025-05-07 07:04 AM,Brynhildr
Approved Grade 4 Skybuilders' Hemp,1,2025-05-07 07:18 AM,Goblin
Approved Grade 4 Skybuilders' Iron Ore,1,2025-05-07 07:36 AM,Cactuar
Approved Grade 4 Skybuilders' Mineral Sand,1,2025-05-07 07:27 AM,Exodus
Approved Grade 4 Skybuilders' Sesame,1,2025-05-07 07:33 AM,Adamantoise
Approved Grade 4 Skybuilders' Toad,1,2025-05-07 07:23 AM,Jenova
Approved Grade 4 Skybuilders' White Cedar Log,1,2025-05-07 07:04 AM,Brynhildr
Aquamarine Ring,1,2025-05-07 07:18 AM,Sargatanas
Arachne Bandana of Striking,1,2025-05-07 07:36 AM,Adamantoise
Arachne Bolero,1,2025-05-07 07:22 AM,Sargatanas
Arachne Field Dressing of Scouting,1,2025-05-07 07:36 AM,Lamia
Archaeodemon Horns,1,2025-05-07 07:30 AM,Malboro
Archaeornis Skin,1,2025-05-07 07:08 AM,Jenova
Archaeoskin Jackcoat of Gathering,1,2025-05-07 07:10 AM,Zalera
Archangel Wings,1,2025-05-07 07:11 AM,Leviathan
Archeo Kingdom Beret of Aiming,1,2025-05-07 07:31 AM,Midgardsormr
Archeo Kingdom Beret of Healing,1,2025-05-07 07:33 AM,Brynhildr
Archeo Kingdom Candelarod,1,2025-05-07 07:32 AM,Midgardsormr
Archeo Kingdom Choker of Healing,1,2025-05-07 07:32 AM,Midgardsormr
Archeo Kingdom Choker of Slaying,1,2025-05-07 07:33 AM,Ultros
Archeo Kingdom Coat of Casting,1,2025-05-07 06:59 AM,Excalibur
Archeo Kingdom Cuirass of Fending,1,2025-05-07 07:19 AM,Gilgamesh
Archeo Kingdom Earrings of Aiming,1,2025-05-07 07:12 AM,Malboro
Archeo Kingdom Earrings of Casting,1,2025-05-07 07:31 AM,Midgardsormr
Archeo Kingdom Earrings of Slaying,1,2025-05-07 07:34 AM,Adamantoise
Archeo Kingdom Helm of Fending,1,2025-05-07 07:10 AM,Gilgamesh
Archeo Kingdom Patas,1,2025-05-07 07:35 AM,Lamia
Archeo Kingdom Poleyns of Aiming,1,2025-05-07 07:33 AM,Faerie
Archeo Kingdom Poleyns of Fending,1,2025-05-07 07:27 AM,Cactuar
Archeo Kingdom Poleyns of Scouting,1,2025-05-07 07:10 AM,Malboro
Archeo Kingdom Ring of Fending,1,2025-05-07 07:31 AM,Midgardsormr
Archeo Kingdom Round Brush,1,2025-05-07 07:30 AM,Midgardsormr
Archeo Kingdom Shoes of Casting,1,2025-05-07 07:35 AM,Adamantoise
Archeo Kingdom Tuck,1,2025-05-07 07:31 AM,Midgardsormr
Archeo Kingdom Twinfangs,1,2025-05-07 07:33 AM,Midgardsormr
Archeo Kingdom Wristband of Fending,1,2025-05-07 07:35 AM,Lamia
Art Showcase,1,2025-05-07 07:19 AM,Behemoth
Ash Cavalry Bow,1,2025-05-07 07:35 AM,Excalibur
Ash Shortbow,1,2025-05-07 07:35 AM,Excalibur
Assassin Betta,1,2025-05-07 07:33 AM,Coeurl
Assorted Cookies,1,2025-05-07 07:20 AM,Faerie
Astrolabe,1,2025-05-07 07:32 AM,Jenova
Atrociraptorskin Amulet of Casting,1,2025-05-07 07:12 AM,Leviathan
Atrociraptorskin Armguard of Aiming,1,2025-05-07 07:32 AM,Adamantoise
Atrociraptorskin Boots of Healing,1,2025-05-07 07:26 AM,Leviathan
Atrociraptorskin Breeches of Fending,1,2025-05-07 07:34 AM,Exodus
Atrociraptorskin Corselet of Aiming,1,2025-05-07 07:29 AM,Lamia
Atrociraptorskin Gloves of Gathering,1,2025-05-07 07:32 AM,Adamantoise
Atrociraptorskin Necklace of Casting,1,2025-05-07 07:28 AM,Adamantoise
Augmented Agonia,1,2025-05-07 07:12 AM,Leviathan
Augmented Ala Mhigan Bottoms of Crafting,1,2025-05-07 07:35 AM,Adamantoise
Augmented Ala Mhigan Bottoms of Gathering,1,2025-05-07 07:35 AM,Adamantoise
Augmented Cashmere Robe of Casting,1,2025-05-07 07:22 AM,Sargatanas
Augmented Wolfram Cuirass,1,2025-05-07 07:28 AM,Cactuar
Aurum Regis Bracelet of Aiming,1,2025-05-07 07:11 AM,Ultros
Aurum Regis Bracelet of Fending,1,2025-05-07 07:11 AM,Ultros
Aurum Regis Necklace of Aiming,1,2025-05-07 07:13 AM,Hyperion
Aurum Regis Sand,1,2025-05-07 07:32 AM,Midgardsormr
Aurum Regis Sollerets of Healing,1,2025-05-07 07:11 AM,Ultros
Autumnal Maple Tree,1,2025-05-07 07:13 AM,Jenova
Azure Dragoon Portrait,1,2025-05-07 07:02 AM,Brynhildr
Azure Glider,1,2025-05-07 07:11 AM,Ultros
Baby Brachiosaur,1,2025-05-07 07:30 AM,Mateus
Back to the Drawing Board Orchestrion Roll,1,2025-05-07 07:31 AM,Cactuar
Bacon Broth,1,2025-05-07 07:29 AM,Ultros
Ballroom Etiquette - Ample Appreciation,1,2025-05-07 07:29 AM,Lamia
Ballroom Etiquette - Decadent Decoration,1,2025-05-07 07:18 AM,Jenova
Ballroom Etiquette - Emphatic Elucidation,1,2025-05-07 07:25 AM,Leviathan
Ballroom Etiquette - Humble Triumph,1,2025-05-07 07:14 AM,Hyperion
Bamboo Fence,1,2025-05-07 07:26 AM,Brynhildr
Bamboo Planter,1,2025-05-07 07:18 AM,Jenova
